,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
11050,6097151000,California,Sonoma County,1,3483,1385,0,30.0,0.86,0,0,0,0,0,0,8.9,97750.0,1,1,1,1,1,0,0,0,2949.0,3483.0,2949.0,752.0,903.0,752.0,3483.0,100.0,903.0,25.92,676.0,19.41,560.0,16.08,3048.0,87.51,25.0,0.72,66.0,1.89,13.0,0.37,23.0,0.66,308.0,8.84,514.0,14.76,47.0,3.41,78.0,5.62,2949.0,84.66,752.0,21.58,567.0,16.27,469.0,13.45,2559.0,73.46,22.0,0.62,49.0,1.41,12.0,0.34,23.0,0.66,284.0,8.17,447.0,12.83,44.0,3.2,66.0,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.0,676.0,560.0,3048.0,25.0,66.0,13.0,23.0,308.0,514.0,54.0,85.0
11051,6097151100,California,Sonoma County,0,5151,1810,0,423.0,8.21,0,0,0,0,0,0,5.4,101375.0,0,0,0,0,0,0,0,0,,,,,,,5151.0,100.0,948.0,18.4,1128.0,21.9,622.0,12.08,4523.0,87.81,65.0,1.26,69.0,1.34,1.0,0.02,31.0,0.6,462.0,8.97,747.0,14.5,52.0,2.88,24.0,1.32,5151.0,100.0,948.0,18.4,1128.0,21.9,622.0,12.08,4523.0,87.81,65.0,1.26,69.0,1.34,1.0,0.02,31.0,0.6,462.0,8.97,747.0,14.5,52.0,2.88,24.0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.0,1128.0,622.0,4523.0,65.0,69.0,1.0,31.0,462.0,747.0,55.0,25.0
11052,6097151201,California,Sonoma County,1,6855,2805,0,69.0,1.01,0,0,0,0,0,0,13.8,76736.0,1,1,1,1,1,0,0,0,3082.0,4032.0,3082.0,666.0,1099.0,666.0,4032.0,58.82,1099.0,16.03,681.0,9.93,640.0,9.33,3519.0,51.34,44.0,0.64,93.0,1.36,5.0,0.07,35.0,0.51,336.0,4.9,494.0,7.21,31.0,1.1,150.0,5.36,3082.0,44.95,666.0,9.72,497.0,7.24,533.0,7.78,2712.0,39.56,28.0,0.4,70.0,1.01,3.0,0.04,21.0,0.31,249.0,3.63,356.0,5.2,19.0,0.69,117.0,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.0,1309.0,831.0,5537.0,88.0,192.0,13.0,81.0,944.0,1347.0,49.0,255.0
11053,6097151203,California,Sonoma County,1,5130,1976,0,8.0,0.16,0,0,0,0,0,0,15.6,92390.0,0,1,0,1,0,0,0,0,240.0,2407.0,240.0,34.0,487.0,34.0,2407.0,46.92,487.0,9.5,553.0,10.78,171.0,3.34,2075.0,40.45,21.0,0.41,61.0,1.18,2.0,0.03,17.0,0.34,231.0,4.5,399.0,7.77,9.0,0.48,47.0,2.37,240.0,4.68,34.0,0.66,48.0,0.93,21.0,0.41,211.0,4.12,1.0,0.01,4.0,0.08,0.0,0.0,1.0,0.02,23.0,0.45,42.0,0.83,0.0,0.0,5.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.0,1141.0,416.0,4231.0,75.0,176.0,19.0,39.0,590.0,947.0,76.0,105.0
11054,6097151204,California,Sonoma County,1,3413,1464,0,2.0,0.06,0,0,0,0,0,0,9.0,95607.0,0,1,0,1,0,0,0,0,365.0,1699.0,365.0,97.0,541.0,97.0,1699.0,49.77,541.0,15.84,320.0,9.39,213.0,6.25,1385.0,40.57,29.0,0.84,59.0,1.73,10.0,0.29,21.0,0.62,195.0,5.72,254.0,7.44,47.0,3.19,20.0,1.34,365.0,10.69,97.0,2.85,63.0,1.83,67.0,1.96,314.0,9.19,2.0,0.07,12.0,0.34,0.0,0.0,4.0,0.12,33.0,0.97,40.0,1.16,4.0,0.28,4.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.0,696.0,346.0,2719.0,54.0,141.0,15.0,43.0,441.0,635.0,64.0,35.0
11055,6097151301,California,Sonoma County,1,4587,1580,0,174.0,3.79,0,1,0,0,0,1,14.3,73542.0,0,1,0,1,0,0,0,0,,646.0,,,157.0,,646.0,14.08,157.0,3.42,148.0,3.22,59.0,1.28,498.0,10.85,10.0,0.23,21.0,0.45,0.0,0.01,6.0,0.12,111.0,2.42,185.0,4.03,25.0,1.55,20.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.0,1036.0,317.0,3365.0,123.0,153.0,13.0,54.0,879.0,1469.0,129.0,163.0
11056,6097151305,California,Sonoma County,1,5405,2271,0,0.0,0.0,0,0,0,0,0,1,12.6,64431.0,0,0,0,0,0,0,0,0,,85.0,,,20.0,,85.0,1.58,20.0,0.37,22.0,0.4,5.0,0.09,61.0,1.12,1.0,0.01,1.0,0.01,0.0,0.0,1.0,0.01,23.0,0.42,30.0,0.55,0.0,0.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.0,1206.0,538.0,3627.0,126.0,206.0,41.0,72.0,1333.0,1948.0,244.0,206.0
11057,6097151306,California,Sonoma County,1,3636,1559,0,0.0,0.0,0,0,0,0,0,0,7.4,81620.0,0,1,0,1,0,0,0,0,30.0,3048.0,30.0,3.0,688.0,3.0,3048.0,83.82,688.0,18.91,629.0,17.31,280.0,7.7,2289.0,62.94,72.0,1.99,134.0,3.68,15.0,0.42,49.0,1.35,489.0,13.45,631.0,17.37,45.0,2.89,98.0,6.26,30.0,0.82,3.0,0.09,6.0,0.17,3.0,0.08,24.0,0.66,0.0,0.01,1.0,0.02,1.0,0.02,0.0,0.0,4.0,0.1,4.0,0.11,0.0,0.0,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0,690.0,464.0,2799.0,82.0,155.0,17.0,50.0,533.0,702.0,75.0,127.0
11058,6097151307,California,Sonoma County,1,5174,1870,0,0.0,0.0,0,0,0,0,0,0,5.3,90069.0,0,1,0,1,0,0,0,0,60.0,1451.0,60.0,8.0,262.0,8.0,1451.0,28.05,262.0,5.07,316.0,6.12,168.0,3.24,1181.0,22.82,16.0,0.31,99.0,1.91,2.0,0.05,10.0,0.19,144.0,2.77,210.0,4.06,3.0,0.16,21.0,1.13,60.0,1.16,8.0,0.16,13.0,0.25,9.0,0.17,51.0,0.98,1.0,0.02,1.0,0.03,0.0,0.0,0.0,0.0,7.0,0.14,15.0,0.3,0.0,0.0,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.0,1177.0,514.0,4151.0,68.0,311.0,31.0,50.0,563.0,792.0,10.0,84.0
11059,6097151308,California,Sonoma County,1,4796,2062,0,13.0,0.27,0,0,0,0,0,0,16.3,84239.0,0,1,0,1,0,0,0,0,,2847.0,,,883.0,,2847.0,59.36,883.0,18.41,422.0,8.8,662.0,13.81,2373.0,49.49,43.0,0.89,161.0,3.36,9.0,0.19,17.0,0.35,243.0,5.07,366.0,7.63,82.0,3.99,143.0,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.0,783.0,925.0,3942.0,76.0,251.0,18.0,38.0,471.0,695.0,117.0,209.0
11060,6097151309,California,Sonoma County,0,4865,1861,0,0.0,0.0,0,0,0,0,0,0,6.6,107120.0,0,0,0,0,0,0,0,0,,,,,,,4864.0,99.98,783.0,16.1,962.0,19.77,510.0,10.48,4039.0,83.02,63.0,1.29,222.0,4.56,14.0,0.29,47.0,0.97,479.0,9.85,735.0,15.1,77.0,4.16,118.0,6.32,2166.0,44.52,327.0,6.73,376.0,7.73,376.0,7.74,1873.0,38.51,23.0,0.47,59.0,1.2,7.0,0.14,21.0,0.43,183.0,3.77,306.0,6.3,59.0,3.17,58.0,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.0,962.0,510.0,4040.0,63.0,222.0,14.0,47.0,479.0,735.0,85.0,125.0
11061,6097151310,California,Sonoma County,1,6143,1454,0,2306.0,37.54,0,0,0,0,0,0,17.9,88071.0,1,1,1,1,1,0,0,0,3532.0,6046.0,3532.0,602.0,1266.0,602.0,6046.0,98.42,1266.0,20.62,791.0,12.87,252.0,4.11,4609.0,75.03,136.0,2.22,400.0,6.51,21.0,0.34,32.0,0.52,848.0,13.8,992.0,16.14,66.0,4.52,149.0,10.27,3532.0,57.5,602.0,9.8,277.0,4.51,58.0,0.95,2738.0,44.57,72.0,1.18,253.0,4.12,7.0,0.11,18.0,0.29,444.0,7.23,495.0,8.05,12.0,0.79,50.0,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.0,810.0,259.0,4686.0,138.0,403.0,21.0,32.0,863.0,1018.0,87.0,157.0
11062,6097151311,California,Sonoma County,1,6382,2340,0,0.0,0.0,0,0,0,0,0,0,13.2,101389.0,1,1,1,1,1,0,0,0,2546.0,6382.0,2546.0,521.0,1473.0,521.0,6382.0,100.0,1473.0,23.08,1415.0,22.17,270.0,4.23,4976.0,77.97,103.0,1.61,485.0,7.6,20.0,0.31,37.0,0.58,761.0,11.92,1044.0,16.36,79.0,3.36,64.0,2.74,2546.0,39.89,521.0,8.17,622.0,9.75,135.0,2.12,2004.0,31.4,44.0,0.69,217.0,3.39,3.0,0.05,13.0,0.2,265.0,4.16,387.0,6.07,47.0,2.01,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.0,1415.0,270.0,4976.0,103.0,485.0,20.0,37.0,761.0,1044.0,76.0,64.0
11063,6097151401,California,Sonoma County,1,7306,2181,0,50.0,0.68,0,0,0,0,0,0,11.4,93681.0,0,1,0,1,0,0,0,0,121.0,1708.0,121.0,29.0,430.0,29.0,1708.0,23.37,430.0,5.89,385.0,5.26,124.0,1.7,1133.0,15.5,82.0,1.12,192.0,2.62,2.0,0.03,35.0,0.48,264.0,3.62,478.0,6.54,10.0,0.47,81.0,3.73,121.0,1.65,29.0,0.4,13.0,0.18,15.0,0.2,106.0,1.45,3.0,0.04,1.0,0.01,0.0,0.0,4.0,0.05,7.0,0.1,23.0,0.31,0.0,0.02,7.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.0,2180.0,359.0,4160.0,236.0,492.0,32.0,192.0,2194.0,3726.0,105.0,344.0
11064,6097151402,California,Sonoma County,1,9177,3263,0,28.0,0.31,1,1,1,1,1,1,18.6,39936.0,1,1,1,1,1,0,0,1,1661.0,3836.0,1661.0,715.0,1725.0,715.0,3836.0,41.8,1725.0,18.8,1148.0,12.51,230.0,2.5,2318.0,25.26,143.0,1.56,140.0,1.53,8.0,0.09,80.0,0.88,1146.0,12.49,2020.0,22.02,232.0,7.13,136.0,4.17,1661.0,18.1,715.0,7.79,465.0,5.07,119.0,1.3,1055.0,11.49,46.0,0.5,37.0,0.4,2.0,0.02,49.0,0.54,472.0,5.14,815.0,8.88,118.0,3.63,60.0,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5006.0,2567.0,725.0,5428.0,292.0,448.0,35.0,164.0,2810.0,4538.0,324.0,369.0
11065,6097151502,California,Sonoma County,1,6591,2928,0,14.0,0.21,0,0,0,0,0,0,10.3,82181.0,1,1,1,1,1,0,0,0,930.0,2802.0,930.0,235.0,558.0,235.0,2802.0,42.51,558.0,8.47,504.0,7.64,568.0,8.62,2478.0,37.6,28.0,0.43,73.0,1.11,8.0,0.11,27.0,0.41,188.0,2.84,280.0,4.26,31.0,1.08,65.0,2.22,930.0,14.11,235.0,3.56,148.0,2.24,189.0,2.86,864.0,13.1,8.0,0.12,14.0,0.22,4.0,0.06,4.0,0.06,36.0,0.55,49.0,0.75,0.0,0.0,20.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.0,1301.0,1116.0,5537.0,97.0,224.0,41.0,84.0,608.0,870.0,98.0,146.0
11066,6097151503,California,Sonoma County,1,3572,1413,0,21.0,0.59,0,0,0,0,0,0,3.0,156964.0,1,1,1,1,1,0,0,0,900.0,3104.0,900.0,34.0,155.0,34.0,3104.0,86.89,155.0,4.33,560.0,15.69,633.0,17.73,2858.0,80.0,11.0,0.3,100.0,2.8,2.0,0.06,14.0,0.4,119.0,3.34,147.0,4.11,0.0,0.0,0.0,0.0,900.0,25.2,34.0,0.94,129.0,3.62,229.0,6.4,821.0,23.0,4.0,0.12,21.0,0.59,1.0,0.03,4.0,0.12,48.0,1.34,41.0,1.15,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,648.0,731.0,3296.0,13.0,106.0,2.0,16.0,139.0,175.0,0.0,0.0
11067,6097151504,California,Sonoma County,1,3563,1360,0,146.0,4.1,0,0,0,0,0,0,3.4,106953.0,0,0,0,0,0,0,0,0,,70.0,,,10.0,,70.0,1.96,10.0,0.29,13.0,0.38,20.0,0.57,60.0,1.68,2.0,0.05,2.0,0.05,0.0,0.0,1.0,0.02,5.0,0.15,6.0,0.16,0.0,0.0,1.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,723.0,687.0,3095.0,66.0,81.0,13.0,34.0,274.0,386.0,52.0,64.0
11068,6097151601,California,Sonoma County,0,2901,1733,0,143.0,4.93,0,0,0,0,0,0,1.9,86111.0,0,0,0,0,0,0,0,0,,,,,,,2901.0,100.0,274.0,9.45,205.0,7.07,1870.0,64.46,2765.0,95.31,17.0,0.59,40.0,1.38,12.0,0.41,18.0,0.62,49.0,1.69,168.0,5.79,93.0,5.36,47.0,2.74,2901.0,100.0,274.0,9.45,205.0,7.07,1870.0,64.46,2765.0,95.31,17.0,0.59,40.0,1.38,12.0,0.41,18.0,0.62,49.0,1.69,168.0,5.79,93.0,5.36,47.0,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,205.0,1870.0,2765.0,17.0,40.0,12.0,18.0,49.0,168.0,92.0,47.0
11069,6097151602,California,Sonoma County,1,3324,1884,0,0.0,0.0,0,0,0,0,0,0,4.3,112353.0,1,1,1,1,1,0,0,0,3219.0,3324.0,3219.0,457.0,470.0,457.0,3324.0,100.0,470.0,14.13,201.0,6.05,2003.0,60.26,3169.0,95.34,6.0,0.18,61.0,1.84,10.0,0.3,9.0,0.27,69.0,2.08,102.0,3.07,41.0,2.18,11.0,0.59,3219.0,96.83,457.0,13.74,180.0,5.41,1980.0,59.57,3068.0,92.31,6.0,0.18,57.0,1.72,10.0,0.3,8.0,0.25,69.0,2.07,99.0,2.97,40.0,2.14,11.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,201.0,2003.0,3169.0,6.0,61.0,10.0,9.0,69.0,102.0,39.0,11.0
11070,6097151700,California,Sonoma County,1,6978,2916,0,274.0,3.93,0,0,0,0,1,0,9.8,87835.0,0,1,0,1,0,0,0,1,23.0,4039.0,23.0,1.0,961.0,1.0,4039.0,57.88,961.0,13.77,757.0,10.85,929.0,13.32,3335.0,47.8,97.0,1.38,119.0,1.71,24.0,0.35,42.0,0.6,422.0,6.04,584.0,8.37,189.0,6.47,158.0,5.42,23.0,0.33,1.0,0.01,5.0,0.07,5.0,0.07,21.0,0.3,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.02,1.0,0.03,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.0,1425.0,1343.0,5489.0,147.0,240.0,73.0,89.0,940.0,1257.0,287.0,264.0
11071,6097151800,California,Sonoma County,1,5219,2136,0,184.0,3.53,0,0,0,0,0,0,14.5,89071.0,0,1,0,1,0,0,0,0,,1426.0,,,407.0,,1426.0,27.33,407.0,7.79,304.0,5.83,205.0,3.92,1148.0,21.99,26.0,0.51,44.0,0.83,16.0,0.31,18.0,0.35,174.0,3.34,274.0,5.24,34.0,1.61,64.0,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.0,1018.0,754.0,4487.0,68.0,141.0,33.0,58.0,432.0,624.0,144.0,246.0
11072,6097151900,California,Sonoma County,1,3158,1327,0,299.0,9.47,0,1,0,0,0,1,12.8,58466.0,0,1,0,1,0,0,0,0,,963.0,,,447.0,,963.0,30.51,447.0,14.14,218.0,6.89,69.0,2.2,656.0,20.78,26.0,0.84,26.0,0.82,8.0,0.24,20.0,0.65,227.0,7.18,278.0,8.79,71.0,5.35,44.0,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.0,540.0,516.0,2365.0,86.0,68.0,14.0,51.0,574.0,788.0,259.0,159.0
11073,6097152000,California,Sonoma County,1,2079,980,0,260.0,12.51,0,1,0,0,0,1,27.1,56250.0,0,1,0,1,0,0,0,0,,957.0,,,554.0,,957.0,46.04,554.0,26.66,225.0,10.84,38.0,1.82,734.0,35.28,29.0,1.42,26.0,1.24,1.0,0.05,37.0,1.8,130.0,6.26,261.0,12.54,71.0,7.25,43.0,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.0,381.0,101.0,1529.0,56.0,69.0,13.0,76.0,336.0,540.0,129.0,102.0
11074,6097152100,California,Sonoma County,1,3004,1021,0,726.0,24.17,0,0,0,0,0,0,13.4,84781.0,0,1,0,1,0,0,0,0,,892.0,,,224.0,,892.0,29.68,224.0,7.47,161.0,5.36,76.0,2.54,701.0,23.34,11.0,0.37,82.0,2.73,3.0,0.1,14.0,0.47,80.0,2.68,118.0,3.94,10.0,1.01,29.0,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0,410.0,323.0,2240.0,111.0,142.0,16.0,87.0,408.0,683.0,32.0,76.0
11075,6097152201,California,Sonoma County,1,3846,1728,0,44.0,1.14,0,0,0,0,0,0,16.7,78900.0,0,0,0,0,0,0,0,0,,491.0,,,193.0,,491.0,12.76,193.0,5.01,98.0,2.55,26.0,0.68,353.0,9.18,21.0,0.56,17.0,0.43,0.0,0.0,6.0,0.16,93.0,2.43,133.0,3.46,23.0,1.34,25.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.0,691.0,282.0,3003.0,127.0,133.0,9.0,72.0,502.0,704.0,119.0,207.0
11076,6097152202,California,Sonoma County,1,6763,2870,0,70.0,1.04,0,1,0,1,1,1,12.6,71513.0,0,1,0,1,0,0,0,1,,4148.0,,,1228.0,,4148.0,61.33,1228.0,18.16,894.0,13.22,813.0,12.03,3259.0,48.19,89.0,1.32,198.0,2.93,23.0,0.34,49.0,0.72,530.0,7.83,724.0,10.71,122.0,4.24,70.0,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.0,1530.0,1258.0,5265.0,163.0,287.0,81.0,105.0,862.0,1211.0,227.0,106.0
11077,6097152203,California,Sonoma County,1,3527,1834,0,0.0,0.0,0,0,0,0,0,1,17.9,73333.0,0,0,0,0,0,0,0,0,,292.0,,,66.0,,292.0,8.29,66.0,1.88,40.0,1.14,23.0,0.65,240.0,6.82,5.0,0.14,5.0,0.14,1.0,0.03,2.0,0.05,40.0,1.12,37.0,1.04,11.0,0.62,11.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,522.0,601.0,3048.0,69.0,76.0,21.0,26.0,287.0,416.0,187.0,143.0
11078,6097152300,California,Sonoma County,1,4329,1885,0,172.0,3.97,0,0,0,0,0,0,6.9,144500.0,0,1,0,1,0,0,0,0,146.0,2500.0,146.0,24.0,352.0,24.0,2500.0,57.76,352.0,8.14,432.0,9.98,747.0,17.25,2320.0,53.6,10.0,0.23,48.0,1.1,6.0,0.15,9.0,0.2,107.0,2.48,133.0,3.07,88.0,4.69,10.0,0.53,146.0,3.38,24.0,0.55,30.0,0.68,30.0,0.7,135.0,3.12,0.0,0.0,4.0,0.09,0.0,0.0,1.0,0.03,6.0,0.13,14.0,0.33,6.0,0.3,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,759.0,1133.0,4006.0,23.0,90.0,10.0,17.0,183.0,274.0,136.0,17.0
11079,6097152400,California,Sonoma County,1,10001,4125,0,83.0,0.83,0,0,0,0,1,0,4.0,154327.0,1,1,1,1,1,0,0,1,4568.0,8272.0,4568.0,367.0,604.0,367.0,8272.0,82.71,604.0,6.04,1641.0,16.4,1763.0,17.62,7172.0,71.71,64.0,0.64,593.0,5.93,6.0,0.06,30.0,0.3,407.0,4.07,504.0,5.04,122.0,2.96,0.0,0.0,4568.0,45.68,367.0,3.67,908.0,9.08,973.0,9.73,3932.0,39.32,31.0,0.31,354.0,3.54,2.0,0.02,19.0,0.19,230.0,2.3,264.0,2.64,52.0,1.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.0,1911.0,2290.0,8623.0,81.0,716.0,6.0,51.0,524.0,667.0,178.0,0.0
11080,6097152501,California,Sonoma County,1,4178,1670,0,26.0,0.62,0,0,0,0,0,0,6.2,86912.0,0,1,0,1,0,0,0,0,13.0,1546.0,13.0,3.0,304.0,3.0,1546.0,37.0,304.0,7.27,328.0,7.84,137.0,3.28,1248.0,29.87,32.0,0.78,84.0,2.0,8.0,0.19,17.0,0.41,157.0,3.76,197.0,4.72,30.0,1.81,45.0,2.67,13.0,0.32,3.0,0.07,3.0,0.06,2.0,0.06,8.0,0.2,0.0,0.0,2.0,0.04,0.0,0.0,1.0,0.02,2.0,0.05,2.0,0.04,0.0,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.0,1006.0,393.0,3328.0,82.0,191.0,22.0,58.0,497.0,703.0,85.0,114.0
11081,6097152502,California,Sonoma County,1,3603,1481,0,43.0,1.19,0,0,0,0,1,0,14.7,100781.0,0,1,0,1,0,0,0,1,108.0,2745.0,108.0,34.0,701.0,34.0,2745.0,76.18,701.0,19.44,564.0,15.67,567.0,15.73,2284.0,63.4,59.0,1.63,79.0,2.19,5.0,0.13,30.0,0.83,288.0,8.0,381.0,10.57,102.0,6.9,39.0,2.64,108.0,3.0,34.0,0.95,23.0,0.65,10.0,0.27,89.0,2.47,1.0,0.03,4.0,0.1,0.0,0.0,3.0,0.08,12.0,0.32,13.0,0.37,2.0,0.14,1.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,792.0,650.0,2934.0,75.0,124.0,11.0,49.0,410.0,565.0,117.0,51.0
11082,6097152600,California,Sonoma County,0,8365,3235,0,33.0,0.39,0,0,0,0,0,0,3.3,128482.0,0,0,0,0,0,0,0,0,,,,,,,7394.0,88.39,765.0,9.15,1665.0,19.91,1263.0,15.1,6566.0,78.49,50.0,0.59,370.0,4.43,11.0,0.13,45.0,0.53,353.0,4.22,503.0,6.02,48.0,1.5,25.0,0.78,4233.0,50.6,527.0,6.31,840.0,10.04,829.0,9.91,3853.0,46.06,22.0,0.26,143.0,1.71,4.0,0.04,32.0,0.38,180.0,2.15,268.0,3.21,0.0,0.0,15.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.0,1894.0,1440.0,7423.0,54.0,421.0,15.0,52.0,400.0,599.0,46.0,27.0
11083,6097152701,California,Sonoma County,0,5271,2079,0,23.0,0.44,0,0,0,0,0,0,8.5,113241.0,0,0,0,0,0,0,0,0,,,,,,,4883.0,92.64,1334.0,25.32,1085.0,20.59,776.0,14.72,3844.0,72.92,32.0,0.61,140.0,2.65,12.0,0.22,83.0,1.57,772.0,14.66,1037.0,19.67,45.0,2.18,156.0,7.53,2200.0,41.73,622.0,11.79,489.0,9.27,320.0,6.06,1685.0,31.96,16.0,0.31,59.0,1.12,9.0,0.17,40.0,0.77,390.0,7.4,524.0,9.93,10.0,0.49,69.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.0,1154.0,870.0,4193.0,35.0,148.0,15.0,88.0,792.0,1081.0,56.0,170.0
